tiempo,yaw1,pitch1,roll1,yaw2,pitch2,roll2,yaw3,pitch3,roll3,yaw4,pitch4,roll4,yaw5,pitch5,roll5,yaw6,pitch6,roll6,yaw7,pitch7,roll7
53.432,0.03,0.02,0.04, 0.03,0.03,0.03, 0.06,0.08,0.01, -0.00,-0.01,-0.03, 0.00,0.00,0.00, -0.03,0.01,0.10, -0.14,-0.01,0.06
53.443,0.03,0.02,0.04, 0.03,0.03,0.03, 0.06,0.08,0.01, -0.00,-0.01,-0.03, 0.00,0.00,0.00, -0.03,0.01,0.10, -0.14,-0.01,0.06
53.453,0.03,0.02,0.04, 0.03,0.03,0.03, 0.06,0.08,0.01, -0.00,-0.01,-0.03, 0.00,0.00,0.00, -0.03,0.01,0.10, -0.14,-0.01,0.06
53.462,0.03,0.02,0.04, 0.03,0.03,0.03, 0.06,0.08,0.01, -0.00,-0.01,-0.03, 0.00,0.00,0.00, -0.03,0.01,0.10, -0.14,-0.01,0.06
53.473,0.03,0.02,0.04, 0.03,0.03,0.03, 0.06,0.08,0.01, -0.00,-0.01,-0.03, 0.00,0.00,0.00, -0.03,0.01,0.10, -0.14,-0.01,0.06
53.484,0.03,0.02,0.04, 0.03,0.03,0.03, 0.06,0.08,0.01, -0.00,-0.01,-0.03, 0.00,0.00,0.00, -0.03,0.01,0.10, -0.14,-0.01,0.06
53.494,0.03,0.02,0.04, 0.03,0.03,0.03, 0.06,0.08,0.01, -0.00,-0.01,-0.03, 0.00,0.00,0.00, -0.03,0.01,0.10, -0.14,-0.01,0.06
53.503,0.03,0.02,0.04, 0.03,0.03,0.03, 0.06,0.08,0.01, -0.00,-0.01,-0.03, 0.00,0.00,0.00, -0.03,0.01,0.10, -0.14,-0.01,0.06
53.514,0.03,0.02,0.04, 0.03,0.03,0.03, 0.06,0.08,0.01, -0.00,-0.01,-0.03, 0.00,0.00,0.00, -0.03,0.01,0.10, -0.14,-0.01,0.06
53.525,0.03,0.02,0.04, 0.03,0.03,0.03, 0.06,0.08,0.01, -0.00,-0.01,-0.03, 0.00,0.00,0.00, -0.03,0.01,0.10, -0.14,-0.01,0.06
53.536,0.03,0.02,0.04, 0.03,0.03,0.03, 0.06,0.08,0.01, -0.00,-0.01,-0.03, 0.00,0.00,0.00, -0.03,0.01,0.10, -0.14,-0.01,0.06
53.545,0.03,0.02,0.04, 0.03,0.03,0.03, 0.06,0.08,0.01, -0.00,-0.01,-0.03, 0.00,0.00,0.00, -0.03,0.01,0.10, -0.14,-0.01,0.06
53.555,0.03,0.02,0.04, 0.03,0.03,0.03, 0.06,0.08,0.01, -0.00,-0.01,-0.03, 0.00,0.00,0.00, -0.03,0.01,0.10, -0.14,-0.01,0.06
53.566,0.03,0.02,0.04, 0.03,0.03,0.03, 0.06,0.08,0.01, -0.00,-0.01,-0.03, 0.00,0.00,0.00, -0.03,0.01,0.10, -0.14,0.00,0.06
53.575,0.03,0.02,0.04, 0.03,0.03,0.03, 0.06,0.08,0.01, -0.00,-0.01,-0.03, 0.00,0.00,0.00, -0.03,0.01,0.10, -0.14,0.00,0.06
53.586,0.03,0.02,0.04, 0.03,0.03,0.03, 0.06,0.08,0.01, -0.00,-0.01,-0.03, 0.00,0.00,0.00, -0.03,0.01,0.10, -0.14,0.00,0.06
53.596,0.03,0.02,0.04, 0.03,0.03,0.03, 0.06,0.08,0.01, -0.00,-0.01,-0.03, 0.00,0.00,0.00, -0.03,0.01,0.10, -0.14,0.00,0.06
53.607,0.03,0.02,0.04, 0.03,0.03,0.03, 0.06,0.08,0.01, -0.00,-0.01,-0.03, 0.00,0.00,0.00, -0.03,0.01,0.10, -0.14,0.00,0.06
53.616,0.03,0.02,0.04, 0.03,0.03,0.03, 0.06,0.08,0.01, -0.00,-0.01,-0.03, 0.00,0.00,0.00, -0.03,0.01,0.10, -0.14,0.00,0.06
53.627,0.03,0.02,0.04, 0.03,0.03,0.03, 0.06,0.08,0.01, -0.00,-0.01,-0.03, 0.00,0.00,0.00, -0.03,0.01,0.10, -0.14,0.00,0.06
53.637,0.03,0.02,0.04, 0.03,0.03,0.03, 0.06,0.08,0.01, -0.00,-0.01,-0.03, 0.00,0.00,0.00, -0.03,0.01,0.10, -0.15,-0.01,0.06
53.648,0.03,0.02,0.04, 0.02,0.03,0.03, 0.06,0.08,0.01, -0.00,-0.01,-0.03, 0.00,0.00,0.00, -0.03,0.01,0.10, -0.15,-0.01,0.06
53.657,0.03,0.02,0.04, 0.02,0.03,0.03, 0.06,0.08,0.01, -0.00,-0.01,-0.03, 0.00,0.00,0.00, -0.03,0.01,0.10, -0.15,-0.01,0.06
53.668,0.03,0.02,0.04, 0.02,0.03,0.03, 0.06,0.08,0.01, -0.00,-0.01,-0.03, 0.00,0.00,0.00, -0.03,0.01,0.10, -0.15,-0.01,0.06
53.678,0.03,0.02,0.04, 0.02,0.03,0.03, 0.06,0.08,0.01, -0.00,-0.01,-0.03, 0.00,0.00,0.00, -0.03,0.01,0.10, -0.15,-0.01,0.06
53.689,0.03,0.02,0.04, 0.02,0.03,0.03, 0.06,0.08,0.01, -0.00,-0.01,-0.03, 0.00,0.00,0.00, -0.03,0.01,0.10, -0.15,-0.01,0.06
53.699,0.03,0.02,0.04, 0.02,0.03,0.03, 0.06,0.08,0.01, -0.00,-0.01,-0.03, 0.00,0.00,0.00, -0.03,0.01,0.10, -0.15,-0.01,0.06
53.709,0.03,0.02,0.04, 0.02,0.03,0.03, 0.06,0.08,0.01, -0.00,-0.01,-0.03, 0.00,0.00,0.00, -0.03,0.01,0.10, -0.15,-0.01,0.06
53.72,0.03,0.02,0.04, 0.02,0.03,0.03, 0.06,0.08,0.01, -0.00,-0.01,-0.03, 0.00,0.00,0.00, -0.03,0.02,0.10, -0.15,-0.01,0.06
53.73,0.03,0.02,0.04, 0.02,0.03,0.03, 0.06,0.08,0.01, -0.00,-0.01,-0.03, 0.00,0.00,0.00, -0.03,0.02,0.10, -0.15,-0.01,0.06
53.739,0.03,0.02,0.04, 0.02,0.03,0.03, 0.06,0.08,0.01, -0.00,-0.01,-0.03, 0.00,0.00,0.00, -0.03,0.02,0.10, -0.15,-0.01,0.06
53.75,0.03,0.02,0.04, 0.02,0.03,0.03, 0.06,0.08,0.01, -0.00,-0.01,-0.03, 0.00,0.00,0.00, -0.03,0.02,0.10, -0.15,-0.01,0.06
53.761,0.03,0.02,0.04, 0.02,0.03,0.03, 0.06,0.08,0.01, -0.00,-0.01,-0.03, 0.00,0.00,0.00, -0.03,0.02,0.10, -0.15,-0.01,0.06
53.771,0.03,0.02,0.04, 0.02,0.03,0.03, 0.06,0.08,0.01, -0.00,-0.01,-0.03, 0.00,0.00,0.00, -0.03,0.02,0.10, -0.15,-0.01,0.06
53.78,0.03,0.02,0.04, 0.02,0.03,0.03, 0.06,0.08,0.01, -0.00,-0.01,-0.03, 0.00,0.00,0.00, -0.03,0.02,0.10, -0.15,-0.01,0.06
53.791,0.03,0.02,0.04, 0.02,0.03,0.03, 0.06,0.08,0.01, -0.00,-0.01,-0.03, 0.00,0.00,0.00, -0.03,0.02,0.10, -0.15,-0.01,0.06
53.802,0.03,0.02,0.04, 0.02,0.03,0.03, 0.06,0.08,0.01, -0.00,-0.01,-0.03, 0.00,0.00,0.00, -0.03,0.02,0.10, -0.15,-0.01,0.06
53.813,0.03,0.02,0.04, 0.02,0.03,0.03, 0.06,0.08,0.01, -0.00,-0.01,-0.03, 0.00,0.00,0.00, -0.03,0.02,0.10, -0.15,-0.01,0.06
53.822,0.03,0.02,0.04, 0.02,0.03,0.03, 0.06,0.08,0.01, -0.00,-0.01,-0.03, 0.00,0.00,0.00, -0.03,0.02,0.10, -0.15,-0.01,0.06
53.833,0.03,0.02,0.04, 0.02,0.03,0.03, 0.06,0.08,0.01, -0.00,-0.01,-0.03, 0.00,0.00,0.00, -0.03,0.02,0.10, -0.15,-0.01,0.06
53.843,0.03,0.02,0.04, 0.02,0.03,0.03, 0.06,0.08,0.01, -0.00,-0.01,-0.03, 0.00,0.00,0.00, -0.03,0.02,0.10, -0.15,-0.01,0.06
53.854,0.03,0.02,0.04, 0.02,0.03,0.03, 0.06,0.08,0.01, -0.00,-0.01,-0.03, 0.00,0.00,0.00, -0.04,0.01,0.10, -0.15,-0.01,0.06
53.863,0.03,0.02,0.04, 0.02,0.03,0.03, 0.06,0.08,0.01, -0.00,-0.01,-0.03, 0.00,0.00,0.00, -0.04,0.01,0.10, -0.15,-0.01,0.06
53.874,0.03,0.02,0.04, 0.02,0.03,0.03, 0.06,0.08,0.01, -0.00,-0.01,-0.03, 0.00,0.00,0.00, -0.04,0.01,0.10, -0.15,-0.01,0.06
53.884,0.03,0.02,0.04, 0.02,0.03,0.03, 0.06,0.08,0.01, -0.00,-0.01,-0.03, 0.00,0.00,0.00, -0.04,0.01,0.10, -0.15,-0.01,0.06
53.895,0.03,0.02,0.04, 0.02,0.03,0.03, 0.06,0.08,0.01, -0.00,-0.01,-0.03, 0.00,0.00,0.00, -0.04,0.01,0.10, -0.15,-0.01,0.06
53.904,0.03,0.02,0.04, 0.02,0.03,0.03, 0.06,0.08,0.01, -0.00,-0.01,-0.03, 0.00,0.00,0.00, -0.04,0.01,0.10, -0.15,-0.01,0.06
53.915,0.03,0.02,0.04, 0.02,0.03,0.03, 0.06,0.08,0.01, -0.00,-0.01,-0.03, 0.00,0.00,0.00, -0.04,0.01,0.10, -0.15,-0.01,0.06
53.926,0.03,0.02,0.04, 0.02,0.03,0.03, 0.06,0.08,0.01, -0.00,-0.01,-0.03, 0.00,0.00,0.00, -0.04,0.01,0.10, -0.15,-0.01,0.06
53.936,0.03,0.02,0.04, 0.02,0.03,0.03, 0.06,0.08,0.01, -0.00,-0.01,-0.03, 0.00,0.00,0.00, -0.04,0.01,0.10, -0.15,-0.01,0.06
53.945,0.03,0.02,0.04, 0.02,0.03,0.03, 0.06,0.08,0.01, -0.00,-0.01,-0.03, 0.00,0.00,0.00, -0.04,0.01,0.10, -0.15,-0.01,0.06
53.956,0.03,0.02,0.04, 0.02,0.03,0.03, 0.06,0.08,0.01, -0.00,-0.01,-0.03, 0.00,0.00,0.00, -0.04,0.01,0.10, -0.15,-0.01,0.06
53.967,0.03,0.02,0.04, 0.02,0.03,0.03, 0.06,0.08,0.01, -0.00,-0.01,-0.03, 0.00,0.00,0.00, -0.04,0.01,0.10, -0.15,-0.01,0.06
53.977,0.03,0.02,0.04, 0.02,0.03,0.03, 0.06,0.08,0.01, -0.00,-0.01,-0.03, 0.00,0.00,0.00, -0.04,0.01,0.10, -0.15,-0.01,0.06
53.987,0.03,0.02,0.04, 0.02,0.03,0.03, 0.06,0.08,0.01, -0.00,-0.01,-0.03, 0.00,0.00,0.00, -0.04,0.01,0.10, -0.15,-0.01,0.06
53.997,0.03,0.02,0.04, 0.02,0.03,0.03, 0.06,0.08,0.01, -0.00,-0.01,-0.03, 0.00,0.00,0.00, -0.04,0.01,0.10, -0.15,0.00,0.06
54.008,0.03,0.02,0.04, 0.02,0.03,0.03, 0.06,0.08,0.01, -0.00,-0.01,-0.03, 0.00,0.00,0.00, -0.04,0.01,0.10, -0.15,0.00,0.06
54.017,0.03,0.02,0.04, 0.02,0.03,0.03, 0.06,0.08,0.01, -0.00,-0.01,-0.03, 0.00,0.00,0.00, -0.04,0.01,0.10, -0.15,0.00,0.06
54.028,0.03,0.02,0.04, 0.01,0.03,0.03, 0.06,0.08,0.01, -0.00,-0.01,-0.03, 0.00,0.00,0.00, -0.04,0.01,0.10, -0.15,0.00,0.06
54.038,0.03,0.02,0.04, 0.01,0.03,0.03, 0.06,0.08,0.01, -0.00,-0.01,-0.03, 0.00,0.00,0.00, -0.04,0.01,0.10, -0.15,0.00,0.06
54.049,0.03,0.02,0.04, 0.01,0.03,0.03, 0.06,0.08,0.01, -0.00,-0.01,-0.03, 0.00,0.00,0.00, -0.04,0.01,0.10, -0.15,0.00,0.06
54.058,0.03,0.02,0.04, 0.01,0.03,0.03, 0.06,0.08,0.01, -0.00,-0.01,-0.03, 0.00,0.00,0.00, -0.04,0.01,0.10, -0.15,0.00,0.06
54.068,0.03,0.02,0.04, 0.01,0.03,0.03, 0.06,0.08,0.01, -0.00,-0.01,-0.03, 0.00,0.00,0.00, -0.04,0.01,0.10, -0.15,0.00,0.06
54.079,0.03,0.02,0.04, 0.01,0.03,0.03, 0.06,0.08,0.01, -0.00,-0.01,-0.03, 0.00,0.00,0.00, -0.04,0.01,0.10, -0.15,-0.01,0.06
54.09,0.03,0.02,0.04, 0.01,0.03,0.03, 0.06,0.08,0.01, -0.00,-0.01,-0.03, 0.00,0.00,0.00, -0.04,0.01,0.10, -0.15,-0.01,0.06
54.099,0.03,0.02,0.04, 0.01,0.03,0.03, 0.06,0.08,0.01, -0.00,-0.01,-0.03, 0.00,0.00,0.00, -0.04,0.01,0.10, -0.15,-0.01,0.06
54.109,0.03,0.02,0.04, 0.01,0.03,0.03, 0.06,0.08,0.01, -0.00,0.00,-0.03, 0.00,0.00,0.00, -0.04,0.01,0.10, -0.15,-0.01,0.06
54.12,0.03,0.02,0.04, 0.01,0.03,0.03, 0.06,0.08,0.01, -0.00,0.00,-0.03, 0.00,0.00,0.00, -0.04,0.01,0.10, -0.15,-0.01,0.06
54.129,0.03,0.02,0.04, 0.01,0.03,0.03, 0.06,0.08,0.01, -0.00,0.00,-0.03, 0.00,0.00,0.00, -0.04,0.01,0.10, -0.15,-0.01,0.06
54.14,0.03,0.02,0.04, 0.01,0.03,0.03, 0.06,0.08,0.01, -0.00,0.00,-0.03, 0.00,0.00,0.00, -0.04,0.01,0.10, -0.15,-0.01,0.06
54.15,0.03,0.02,0.04, 0.01,0.03,0.03, 0.06,0.08,0.01, -0.00,0.00,-0.03, 0.00,0.00,0.00, -0.04,0.01,0.10, -0.15,-0.01,0.06
54.161,0.03,0.02,0.04, 0.01,0.03,0.03, 0.06,0.08,0.01, -0.00,0.00,-0.03, 0.00,0.00,0.00, -0.04,0.01,0.10, -0.15,-0.01,0.06
54.17,0.03,0.02,0.04, 0.01,0.03,0.03, 0.06,0.08,0.01, -0.00,0.00,-0.03, 0.00,0.00,0.00, -0.04,0.01,0.10, -0.15,-0.01,0.06
54.181,0.03,0.02,0.04, 0.01,0.03,0.03, 0.06,0.08,0.01, -0.00,0.00,-0.03, 0.00,0.00,0.00, -0.04,0.01,0.10, -0.15,-0.01,0.06
54.191,0.03,0.02,0.04, 0.01,0.03,0.03, 0.06,0.08,0.01, -0.00,0.00,-0.03, 0.00,0.00,0.00, -0.04,0.01,0.10, -0.15,-0.01,0.06
54.202,0.03,0.02,0.04, 0.01,0.03,0.02, 0.06,0.08,0.01, -0.00,0.00,-0.03, 0.00,0.00,0.00, -0.04,0.01,0.10, -0.15,-0.01,0.06
54.211,0.03,0.02,0.04, 0.01,0.03,0.02, 0.06,0.08,0.01, -0.00,0.00,-0.03, 0.00,0.00,0.00, -0.04,0.01,0.10, -0.15,-0.01,0.06
54.222,0.03,0.02,0.04, 0.01,0.03,0.02, 0.06,0.08,0.01, -0.00,0.00,-0.03, 0.00,0.00,0.00, -0.04,0.01,0.10, -0.15,-0.01,0.06
54.232,0.03,0.02,0.04, 0.01,0.03,0.02, 0.06,0.08,0.01, -0.00,0.00,-0.03, 0.00,0.00,0.00, -0.04,0.01,0.10, -0.15,-0.01,0.06
54.241,0.03,0.02,0.04, 0.01,0.03,0.02, 0.06,0.08,0.01, -0.00,0.00,-0.03, 0.00,0.00,0.00, -0.04,0.01,0.10, -0.15,-0.01,0.06
54.252,0.03,0.02,0.04, 0.01,0.03,0.02, 0.06,0.08,0.01, -0.00,0.00,-0.03, 0.00,0.00,0.00, -0.04,0.01,0.10, -0.15,-0.01,0.06
54.263,0.03,0.02,0.04, 0.01,0.03,0.02, 0.06,0.08,0.01, -0.00,0.00,-0.03, 0.00,0.00,0.00, -0.04,0.01,0.10, -0.15,-0.01,0.06
54.274,0.03,0.02,0.04, 0.01,0.03,0.02, 0.06,0.08,0.01, -0.00,0.00,-0.03, 0.00,0.00,0.00, -0.04,0.01,0.10, -0.15,-0.01,0.06
54.283,0.03,0.02,0.04, 0.01,0.03,0.02, 0.06,0.08,0.01, -0.00,0.00,-0.03, 0.00,0.00,0.00, -0.04,0.01,0.10, -0.15,-0.01,0.06
54.293,0.03,0.02,0.04, 0.01,0.03,0.02, 0.06,0.08,0.01, -0.01,0.00,-0.03, 0.00,0.00,0.00, -0.04,0.01,0.10, -0.15,-0.01,0.06
54.304,0.03,0.02,0.04, 0.01,0.03,0.02, 0.06,0.08,0.01, -0.01,0.00,-0.03, 0.00,0.00,0.00, -0.04,0.01,0.10, -0.15,-0.01,0.06
54.313,0.03,0.02,0.04, 0.01,0.02,0.02, 0.06,0.08,0.01, -0.01,0.00,-0.03, 0.00,0.00,0.00, -0.04,0.01,0.10, -0.15,-0.01,0.06
54.324,0.03,0.02,0.04, 0.01,0.02,0.02, 0.06,0.08,0.01, -0.01,0.00,-0.03, 0.00,0.00,0.00, -0.04,0.01,0.10, -0.15,-0.01,0.06
54.334,0.03,0.02,0.04, 0.01,0.02,0.02, 0.06,0.08,0.01, -0.01,0.00,-0.03, 0.00,0.00,0.00, -0.04,0.01,0.10, -0.15,-0.01,0.06
54.345,0.03,0.02,0.04, 0.01,0.02,0.02, 0.06,0.08,0.01, -0.01,0.00,-0.03, 0.00,0.00,0.00, -0.04,0.01,0.10, -0.15,-0.01,0.06
54.354,0.03,0.02,0.04, 0.01,0.02,0.02, 0.06,0.08,0.01, -0.01,0.00,-0.03, 0.00,0.00,0.00, -0.04,0.01,0.10, -0.16,-0.01,0.06
54.365,0.03,0.02,0.04, 0.01,0.02,0.02, 0.06,0.08,0.01, -0.01,0.00,-0.03, 0.00,0.00,0.00, -0.04,0.01,0.10, -0.16,-0.01,0.06
54.376,0.03,0.02,0.04, 0.01,0.02,0.02, 0.06,0.08,0.01, -0.01,0.00,-0.03, 0.00,0.00,0.00, -0.04,0.01,0.10, -0.16,-0.01,0.06
54.384,0.03,0.02,0.04, 0.01,0.02,0.02, 0.06,0.08,0.01, -0.01,0.00,-0.03, 0.00,0.00,0.00, -0.04,0.01,0.10, -0.16,-0.01,0.06
54.395,0.04,0.02,0.04, 0.01,0.02,0.02, 0.06,0.08,0.01, -0.01,0.00,-0.03, 0.00,0.00,0.00, -0.04,0.01,0.10, -0.16,-0.01,0.06
54.406,0.04,0.02,0.04, 0.01,0.02,0.02, 0.06,0.08,0.01, -0.01,0.00,-0.03, 0.00,0.00,0.00, -0.04,0.01,0.10, -0.16,-0.01,0.06
54.416,0.04,0.02,0.04, 0.01,0.02,0.02, 0.06,0.08,0.01, -0.01,0.00,-0.03, 0.00,0.00,0.00, -0.04,0.01,0.10, -0.16,-0.01,0.06
54.425,0.04,0.02,0.04, 0.01,0.02,0.02, 0.07,0.08,0.01, -0.01,0.00,-0.03, 0.00,0.00,0.00, -0.04,0.01,0.10, -0.16,-0.01,0.06
54.436,0.04,0.02,0.04, 0.01,0.02,0.02, 0.07,0.08,0.01, -0.01,0.00,-0.03, 0.00,0.00,0.00, -0.04,0.00,0.10, -0.16,-0.01,0.06
54.447,0.04,0.02,0.04, 0.01,0.02,0.02, 0.06,0.08,0.01, -0.01,0.00,-0.03, 0.00,0.00,0.00, -0.04,0.00,0.10, -0.16,-0.01,0.06
54.455,0.04,0.02,0.04, 0.01,0.02,0.02, 0.06,0.08,0.01, -0.01,0.00,-0.03, 0.00,0.00,0.00, -0.04,0.00,0.10, -0.16,-0.01,0.06
54.466,0.04,0.02,0.04, 0.01,0.02,0.02, 0.06,0.08,0.01, -0.01,0.00,-0.03, 0.00,0.00,0.00, -0.04,0.00,0.10, -0.16,-0.01,0.06
54.477,0.04,0.02,0.04, 0.01,0.02,0.02, 0.06,0.08,0.01, -0.01,0.00,-0.03, 0.00,0.00,0.00, -0.04,0.00,0.10, -0.16,-0.01,0.06
54.488,0.04,0.02,0.04, 0.01,0.02,0.02, 0.06,0.08,0.01, -0.01,0.00,-0.03, 0.00,0.00,0.00, -0.04,0.00,0.10, -0.16,-0.01,0.06
54.497,0.04,0.02,0.04, 0.01,0.02,0.02, 0.06,0.08,0.01, -0.01,0.00,-0.03, 0.00,0.00,0.00, -0.04,0.00,0.10, -0.16,-0.01,0.06
54.507,0.04,0.02,0.04, 0.01,0.02,0.02, 0.06,0.08,0.01, -0.01,0.00,-0.03, 0.00,0.00,0.00, -0.04,0.00,0.10, -0.16,-0.01,0.06
54.518,0.04,0.02,0.04, 0.01,0.02,0.02, 0.06,0.08,0.01, -0.01,0.00,-0.03, 0.00,0.00,0.00, -0.04,0.00,0.10, -0.16,-0.01,0.06
54.529,0.04,0.02,0.04, 0.01,0.02,0.02, 0.06,0.08,0.01, -0.01,0.00,-0.03, 0.00,0.00,0.00, -0.04,0.00,0.10, -0.16,-0.01,0.06
54.538,0.04,0.02,0.04, 0.01,0.02,0.02, 0.06,0.08,0.01, -0.01,0.00,-0.03, 0.00,0.00,0.00, -0.04,0.00,0.10, -0.16,-0.01,0.06
54.548,0.04,0.02,0.04, 0.01,0.02,0.02, 0.06,0.08,0.01, -0.01,0.00,-0.03, 0.00,0.00,0.00, -0.04,0.00,0.10, -0.17,-0.01,0.06
54.559,0.04,0.02,0.04, 0.01,0.02,0.02, 0.06,0.08,0.01, -0.01,0.00,-0.03, 0.00,0.00,0.00, -0.04,0.00,0.10, -0.17,-0.01,0.06
54.568,0.04,0.02,0.04, 0.01,0.02,0.02, 0.06,0.08,0.01, -0.01,0.00,-0.03, 0.00,0.00,0.00, -0.03,0.00,0.10, -0.17,-0.01,0.06
54.579,0.04,0.02,0.04, 0.01,0.02,0.02, 0.06,0.09,0.01, -0.01,0.00,-0.03, 0.00,0.00,0.00, -0.03,0.00,0.10, -0.17,-0.01,0.06
54.589,0.04,0.02,0.04, 0.01,0.02,0.02, 0.06,0.09,0.01, -0.01,0.00,-0.03, 0.00,0.00,0.00, -0.03,0.00,0.10, -0.17,-0.01,0.06
54.6,0.04,0.03,0.04, 0.01,0.02,0.02, 0.06,0.09,0.01, -0.01,0.00,-0.03, 0.00,0.00,0.00, -0.03,0.00,0.10, -0.17,-0.01,0.06
54.609,0.04,0.03,0.04, 0.01,0.02,0.02, 0.06,0.09,0.01, -0.01,0.00,-0.03, 0.00,0.00,0.00, -0.03,0.00,0.10, -0.17,-0.01,0.06
54.62,0.04,0.03,0.04, 0.01,0.02,0.02, 0.06,0.09,0.01, -0.01,0.00,-0.03, 0.00,0.00,0.00, -0.03,0.00,0.10, -0.17,-0.01,0.06
54.631,0.04,0.03,0.04, 0.01,0.02,0.02, 0.06,0.09,0.01, -0.01,0.00,-0.03, 0.00,0.00,0.00, -0.03,0.00,0.10, -0.17,-0.01,0.06
54.639,0.04,0.03,0.04, 0.01,0.02,0.02, 0.06,0.09,0.01, -0.01,0.00,-0.03, 0.00,0.00,0.00, -0.03,0.00,0.10, -0.17,-0.01,0.06
54.65,0.04,0.03,0.04, 0.01,0.01,0.02, 0.06,0.09,0.01, -0.01,0.00,-0.03, 0.00,0.00,0.00, -0.03,0.00,0.10, -0.17,-0.01,0.06
54.661,0.04,0.03,0.04, 0.01,0.01,0.02, 0.06,0.09,0.01, -0.01,0.00,-0.03, 0.00,0.00,0.00, -0.03,0.00,0.10, -0.17,-0.01,0.06
54.671,0.04,0.03,0.04, 0.01,0.01,0.02, 0.06,0.09,0.01, -0.01,0.00,-0.03, 0.00,0.00,0.00, -0.03,0.00,0.10, -0.17,-0.01,0.06
54.68,0.04,0.03,0.04, 0.01,0.01,0.02, 0.06,0.09,0.01, -0.01,0.00,-0.03, 0.00,0.00,0.00, -0.03,0.00,0.10, -0.17,-0.01,0.06
54.691,0.04,0.03,0.04, 0.01,0.01,0.02, 0.06,0.09,0.01, -0.01,0.00,-0.03, 0.00,0.00,0.00, -0.03,0.00,0.10, -0.17,-0.02,0.06
54.702,0.04,0.02,0.04, 0.01,0.01,0.02, 0.06,0.09,0.01, -0.01,0.00,-0.03, 0.00,0.00,0.00, -0.03,0.00,0.10, -0.17,-0.02,0.06
54.711,0.04,0.02,0.04, 0.01,0.01,0.02, 0.06,0.09,0.01, -0.01,0.00,-0.03, 0.00,0.00,0.00, -0.03,0.00,0.10, -0.17,-0.02,0.06
54.721,0.04,0.02,0.04, 0.01,0.01,0.02, 0.06,0.09,0.01, -0.01,0.00,-0.03, 0.00,0.00,0.00, -0.03,0.00,0.10, -0.17,-0.02,0.06
54.732,0.04,0.02,0.04, 0.01,0.01,0.02, 0.06,0.09,0.01, -0.01,0.00,-0.03, 0.00,0.00,0.00, -0.03,0.00,0.10, -0.17,-0.02,0.06
54.743,0.04,0.02,0.04, 0.01,0.01,0.02, 0.06,0.09,0.01, -0.01,0.00,-0.03, 0.00,0.00,0.00, -0.03,0.00,0.10, -0.17,-0.02,0.06
54.752,0.04,0.02,0.04, 0.01,0.01,0.02, 0.06,0.09,0.01, -0.01,0.00,-0.03, 0.00,0.00,0.00, -0.03,0.00,0.10, -0.17,-0.02,0.06
54.763,0.04,0.02,0.04, 0.01,0.01,0.02, 0.06,0.08,0.01, -0.01,0.00,-0.03, 0.00,0.00,0.00, -0.03,0.00,0.10, -0.17,-0.02,0.06
54.773,0.04,0.02,0.04, 0.01,0.01,0.02, 0.06,0.08,0.01, -0.01,0.00,-0.03, 0.00,0.00,0.00, -0.03,0.00,0.10, -0.17,-0.02,0.06
54.783,0.04,0.02,0.04, 0.01,0.01,0.02, 0.06,0.08,0.01, -0.01,0.00,-0.03, 0.00,0.00,0.00, -0.03,0.00,0.10, -0.18,-0.03,0.06
54.793,0.04,0.02,0.04, 0.01,0.01,0.02, 0.06,0.08,0.01, -0.01,0.00,-0.03, 0.00,0.00,0.00, -0.03,0.00,0.10, -0.18,-0.03,0.06
54.804,0.04,0.02,0.04, 0.01,0.01,0.02, 0.06,0.08,0.01, -0.01,0.00,-0.03, 0.00,0.00,0.00, -0.03,0.00,0.10, -0.18,-0.03,0.06
54.814,0.04,0.02,0.04, 0.01,0.01,0.02, 0.06,0.08,0.01, -0.01,0.00,-0.03, 0.00,0.00,0.00, -0.03,0.00,0.10, -0.18,-0.03,0.06
54.824,0.04,0.02,0.04, 0.01,0.01,0.02, 0.06,0.08,0.01, -0.01,0.00,-0.03, 0.00,0.00,0.00, -0.03,0.00,0.10, -0.18,-0.03,0.06
54.834,0.04,0.03,0.04, 0.01,0.01,0.02, 0.06,0.08,0.01, -0.01,0.00,-0.03, 0.00,0.00,0.00, -0.03,0.00,0.10, -0.18,-0.03,0.06
54.845,0.04,0.03,0.04, 0.01,0.01,0.02, 0.06,0.08,0.01, -0.01,0.00,-0.03, 0.00,0.00,0.00, -0.03,0.00,0.10, -0.18,-0.03,0.06
54.855,0.04,0.03,0.04, 0.01,0.01,0.02, 0.06,0.08,0.01, -0.01,0.00,-0.03, 0.00,0.00,0.00, -0.03,0.00,0.10, -0.18,-0.03,0.06
54.864,0.04,0.03,0.04, 0.01,0.01,0.02, 0.06,0.08,0.01, -0.01,0.00,-0.03, 0.00,0.00,0.00, -0.03,0.00,0.10, -0.18,-0.03,0.06
54.875,0.04,0.03,0.04, 0.01,0.01,0.02, 0.06,0.08,0.01, -0.01,0.00,-0.03, 0.00,0.00,0.00, -0.03,0.00,0.10, -0.18,-0.03,0.06
54.885,0.04,0.03,0.04, 0.01,0.01,0.02, 0.06,0.08,0.01, -0.01,0.00,-0.03, 0.00,0.00,0.00, -0.03,0.00,0.10, -0.18,-0.03,0.06
54.894,0.04,0.03,0.04, 0.01,0.01,0.02, 0.06,0.08,0.01, -0.01,0.00,-0.03, 0.00,0.00,0.00, -0.03,0.00,0.10, -0.18,-0.03,0.06
